DATE,CURRENCY
2004-08-23,1153.2
2004-08-24,1153.9
2004-08-25,1155.0
2004-08-26,1153.0
2004-08-27,1151.0
2004-08-30,1152.2
2004-08-31,1151.7
2004-09-01,1148.0
2004-09-02,1150.0
2004-09-03,1150.0
2004-09-06,1152.7
2004-09-07,1150.6
2004-09-08,1148.0
2004-09-09,1145.0
2004-09-10,1145.8
2004-09-13,1144.9
2004-09-14,1144.0
2004-09-15,1145.0
2004-09-16,1145.7
2004-09-17,1146.0
2004-09-20,1146.2
2004-09-21,1145.0
2004-09-22,1148.5
2004-09-23,1147.5
2004-09-24,1146.0
2004-09-27,1149.0
2004-09-28,1155.0
2004-09-29,1153.0
2004-09-30,1151.0
2004-10-01,1148.0
2004-10-04,1149.0
2004-10-05,1148.0
2004-10-06,1152.0
2004-10-07,1150.0
2004-10-08,1148.0
2004-10-11,1146.0
2004-10-12,1146.0
2004-10-13,1148.0
2004-10-14,1144.0
2004-10-15,1145.0
2004-10-18,1141.0
2004-10-19,1140.0
2004-10-20,1141.0
2004-10-21,1140.0
2004-10-22,1137.0
2004-10-25,1133.0
2004-10-26,1131.0
2004-10-27,1126.0
2004-10-28,1124.9
2004-10-29,1119.0
2004-11-01,1120.0
2004-11-02,1112.5
2004-11-03,1113.0
2004-11-04,1111.0
2004-11-05,1108.0
2004-11-08,1107.0
2004-11-09,1102.0
2004-11-10,1112.0
2004-11-11,1111.0
2004-11-12,1100.0
2004-11-15,1095.5
2004-11-16,1091.0
2004-11-17,1080.0
2004-11-18,1069.0
2004-11-19,1068.0
2004-11-22,1063.0
2004-11-23,1064.0
2004-11-24,1065.0
2004-11-25,1057.1
2004-11-26,1047.0
2004-11-29,1047.0
2004-11-30,1048.0
2004-12-01,1045.0
2004-12-02,1041.0
2004-12-03,1042.5
2004-12-06,1037.0
2004-12-07,1041.0
2004-12-08,1058.0
2004-12-09,1055.0
2004-12-10,1067.0
2004-12-13,1058.0
2004-12-14,1058.0
2004-12-15,1061.0
2004-12-16,1057.0
2004-12-17,1060.0
2004-12-20,1056.0
2004-12-21,1055.0
2004-12-22,1053.0
2004-12-23,1050.0
2004-12-24,1047.8
2004-12-27,1046.0
2004-12-28,1042.0
2004-12-29,1041.0
2004-12-30,1041.0
2004-12-31,1035.1
2005-01-03,1037.0
2005-01-04,1038.0
2005-01-05,1046.3
2005-01-06,1058.0
2005-01-07,1053.0
2005-01-10,1053.0
2005-01-11,1045.0
2005-01-12,1042.0
2005-01-13,1036.0
2005-01-14,1043.0
2005-01-17,1036.0
2005-01-18,1035.8
2005-01-19,1031.0
2005-01-20,1032.0
2005-01-21,1038.0
2005-01-24,1032.0
2005-01-25,1031.0
2005-01-26,1031.6
2005-01-27,1028.0
2005-01-28,1024.0
2005-01-31,1026.0
2005-02-01,1028.0
2005-02-02,1027.8
2005-02-03,1025.0
2005-02-04,1023.0
2005-02-07,1029.0
2005-02-08,1036.0
2005-02-09,1038.0
2005-02-10,1038.0
2005-02-11,1033.0
2005-02-14,1025.0
2005-02-15,1024.0
2005-02-16,1027.0
2005-02-17,1025.0
2005-02-18,1026.0
2005-02-21,1023.0
2005-02-22,1005.0
2005-02-23,1003.0
2005-02-24,1007.0
2005-02-25,1008.0
2005-02-28,1004.0
2005-03-01,1004.0
2005-03-02,1007.0
2005-03-03,1006.0
2005-03-04,1008.0
2005-03-07,1004.6
2005-03-08,1004.2
2005-03-09,1001.0
2005-03-10,1000.2
2005-03-11,997.5
2005-03-14,1000.7
2005-03-15,1003.8
2005-03-16,1003.7
2005-03-17,1000.7
2005-03-18,1004.0
2005-03-21,1009.0
2005-03-22,1009.5
2005-03-23,1012.0
2005-03-24,1013.0
2005-03-25,1014.2
2005-03-28,1018.0
2005-03-29,1024.0
2005-03-30,1024.0
2005-03-31,1017.0
2005-04-01,1012.0
2005-04-04,1017.0
2005-04-05,1017.0
2005-04-06,1016.0
2005-04-07,1012.0
2005-04-08,1013.0
2005-04-11,1013.0
2005-04-12,1015.0
2005-04-13,1011.0
2005-04-14,1018.0
2005-04-15,1017.5
2005-04-18,1017.0
2005-04-19,1010.0
2005-04-20,1005.0
2005-04-21,1008.0
2005-04-22,1000.0
2005-04-25,998.9
2005-04-26,998.7
2005-04-27,1001.0
2005-04-28,1002.0
2005-04-29,997.0
2005-05-02,1001.0
2005-05-03,1002.0
2005-05-04,995.0
2005-05-05,999.6
2005-05-06,1002.0
2005-05-09,1001.0
2005-05-10,999.0
2005-05-11,997.0
2005-05-12,999.0
2005-05-13,1005.0
2005-05-16,1007.0
2005-05-17,999.0
2005-05-18,999.0
2005-05-19,1004.0
2005-05-20,1008.0
2005-05-23,1004.0
2005-05-24,996.0
2005-05-25,1001.0
2005-05-26,1001.0
2005-05-27,1000.0
2005-05-30,1002.3
2005-05-31,1007.0
2005-06-01,1015.0
2005-06-02,1013.0
2005-06-03,1008.0
2005-06-06,1005.0
2005-06-07,1004.0
2005-06-08,1006.0
2005-06-09,1003.0
2005-06-10,1008.0
2005-06-13,1017.0
2005-06-14,1015.0
2005-06-15,1013.0
2005-06-16,1014.0
2005-06-17,1009.0
2005-06-20,1010.0
2005-06-21,1008.0
2005-06-22,1010.0
2005-06-23,1010.4
2005-06-24,1013.0
2005-06-27,1013.0
2005-06-28,1023.0
2005-06-29,1031.0
2005-06-30,1035.0
2005-07-01,1034.0
2005-07-04,1043.3
2005-07-05,1049.0
2005-07-06,1054.0
2005-07-07,1051.0
2005-07-08,1050.0
2005-07-11,1039.5
2005-07-12,1035.0
2005-07-13,1036.0
2005-07-14,1034.0
2005-07-15,1038.0
2005-07-18,1033.0
2005-07-19,1044.0
2005-07-20,1044.0
2005-07-21,1035.0
2005-07-22,1022.0
2005-07-25,1012.7
2005-07-26,1025.0
2005-07-27,1030.9
2005-07-28,1027.7
2005-07-29,1023.1
2005-08-01,1025.0
2005-08-02,1019.0
2005-08-03,1015.0
2005-08-04,1011.0
2005-08-05,1016.0
2005-08-08,1017.0
2005-08-09,1014.0
2005-08-10,1012.0
2005-08-11,1011.0
2005-08-12,1014.0
2005-08-15,1015.0
2005-08-16,1018.0
2005-08-17,1018.0
2005-08-18,1018.4
2005-08-19,1022.0
2005-08-22,1024.4
2005-08-23,1028.0
2005-08-24,1027.4
2005-08-25,1024.2
2005-08-26,1028.7
2005-08-29,1030.4
2005-08-30,1034.1
2005-08-31,1038.0
2005-09-01,1029.0
2005-09-02,1026.4
2005-09-05,1022.6
2005-09-06,1024.0
2005-09-07,1026.2
2005-09-08,1027.0
2005-09-09,1025.0
2005-09-12,1026.0
2005-09-13,1025.3
2005-09-14,1025.4
2005-09-15,1025.4
2005-09-16,1030.0
2005-09-19,1028.0
2005-09-20,1031.0
2005-09-21,1028.0
2005-09-22,1027.4
2005-09-23,1030.0
2005-09-26,1034.4
2005-09-27,1038.0
2005-09-28,1039.0
2005-09-29,1039.4
2005-09-30,1043.4
2005-10-03,1047.0
2005-10-04,1043.4
2005-10-05,1039.0
2005-10-06,1039.0
2005-10-07,1037.0
2005-10-10,1037.8
2005-10-11,1044.0
2005-10-12,1043.4
2005-10-13,1049.0
2005-10-14,1044.4
2005-10-17,1048.0
2005-10-18,1053.0
2005-10-19,1053.4
2005-10-20,1054.4
2005-10-21,1060.0
2005-10-24,1054.3
2005-10-25,1048.0
2005-10-26,1045.0
2005-10-27,1040.0
2005-10-28,1040.1
2005-10-31,1042.3
2005-11-01,1041.0
2005-11-02,1041.4
2005-11-03,1044.6
2005-11-04,1050.0
2005-11-07,1047.0
2005-11-08,1045.0
2005-11-09,1047.8
2005-11-10,1046.4
2005-11-11,1041.2
2005-11-14,1039.4
2005-11-15,1034.4
2005-11-16,1036.4
2005-11-17,1033.4
2005-11-18,1037.0
2005-11-21,1037.4
2005-11-22,1043.0
2005-11-23,1036.4
2005-11-24,1037.7
2005-11-25,1041.4
2005-11-28,1039.4
2005-11-29,1038.0
2005-11-30,1037.4
2005-12-01,1036.4
2005-12-02,1034.0
2005-12-05,1036.4
2005-12-06,1034.4
2005-12-07,1035.4
2005-12-08,1034.4
2005-12-09,1035.0
2005-12-12,1032.2
2005-12-13,1026.4
2005-12-14,1013.4
2005-12-15,1015.0
2005-12-16,1017.4
2005-12-19,1016.4
2005-12-20,1016.7
2005-12-21,1018.1
2005-12-22,1013.5
2005-12-23,1013.5
2005-12-26,1011.6
2005-12-27,1012.2
2005-12-28,1013.0
2005-12-29,1010.0
2005-12-30,1007.4
2006-01-02,1012.33
2006-01-03,1004.4
2006-01-04,998.1
2006-01-05,994.4
2006-01-06,989.2
2006-01-09,977.4
2006-01-10,981.8
2006-01-11,984.4
2006-01-12,973.8
2006-01-13,987.3
2006-01-16,982.4
2006-01-17,988.9
2006-01-18,991.9
2006-01-19,980.0
2006-01-20,986.6
2006-01-23,981.4
2006-01-24,975.5
2006-01-25,968.3
2006-01-26,968.9
2006-01-27,970.5
2006-01-30,970.5
2006-01-31,958.9
2006-02-01,962.0
2006-02-02,972.3
2006-02-03,969.9
2006-02-06,963.0
2006-02-07,968.0
2006-02-08,971.5
2006-02-09,972.3
2006-02-10,967.4
2006-02-13,975.0
2006-02-14,968.0
2006-02-15,972.0
2006-02-16,974.2
2006-02-17,972.4
2006-02-20,967.5
2006-02-21,968.05
2006-02-22,974.5
2006-02-23,965.0
2006-02-24,966.3
2006-02-27,968.5
2006-02-28,970.9
2006-03-01,968.05
2006-03-02,968.7
2006-03-03,971.0
2006-03-06,974.7
2006-03-07,976.4
2006-03-08,981.7
2006-03-09,981.8
2006-03-10,979.8
2006-03-13,980.4
2006-03-14,976.7
2006-03-15,974.5
2006-03-16,974.7
2006-03-17,970.8
2006-03-20,966.7
2006-03-21,968.1
2006-03-22,973.2
2006-03-23,975.1
2006-03-24,979.2
2006-03-27,975.4
2006-03-28,976.5
2006-03-29,974.9
2006-03-30,975.7
2006-03-31,971.3
2006-04-03,970.4
2006-04-04,962.8
2006-04-05,957.3
2006-04-06,953.4
2006-04-07,952.9
2006-04-10,953.3
2006-04-11,954.7
2006-04-12,960.0
2006-04-13,961.5
2006-04-14,958.4
2006-04-17,955.3
2006-04-18,953.4
2006-04-19,945.4
2006-04-20,948.1
2006-04-21,948.2
2006-04-24,939.5
2006-04-25,945.0
2006-04-26,946.2
2006-04-27,944.6
2006-04-28,942.7
2006-05-01,942.7
2006-05-02,939.7
2006-05-03,933.9
2006-05-04,939.3
2006-05-05,939.2
2006-05-08,927.7
2006-05-09,931.6
2006-05-10,928.7
2006-05-11,935.5
2006-05-12,932.6
2006-05-15,943.3
2006-05-16,944.6
2006-05-17,936.8
2006-05-18,946.9
2006-05-19,946.0
2006-05-22,952.0
2006-05-23,943.5
2006-05-24,949.5
2006-05-25,948.8
2006-05-26,945.4
2006-05-29,947.4
2006-05-30,945.3
2006-05-31,945.3
2006-06-01,947.1
2006-06-02,947.7
2006-06-05,942.6
2006-06-06,942.7
2006-06-07,948.1
2006-06-08,953.1
2006-06-09,954.1
2006-06-12,956.4
2006-06-13,961.2
2006-06-14,961.7
2006-06-15,959.2
2006-06-16,955.3
2006-06-19,960.9
2006-06-20,956.4
2006-06-21,955.4
2006-06-22,954.9
2006-06-23,955.9
2006-06-26,959.2
2006-06-27,958.5
2006-06-28,957.4
2006-06-29,960.2
2006-06-30,948.4
2006-07-03,944.6
2006-07-04,943.0
2006-07-05,946.5
2006-07-06,949.1
2006-07-07,947.4
2006-07-10,941.6
2006-07-11,946.5
2006-07-12,948.5
2006-07-13,948.9
2006-07-14,953.5
2006-07-17,953.6
2006-07-18,958.1
2006-07-19,957.5
2006-07-20,951.5
2006-07-21,949.6
2006-07-24,951.4
2006-07-25,951.7
2006-07-26,954.3
2006-07-27,951.8
2006-07-28,953.6
2006-07-31,954.8
2006-08-01,955.7
2006-08-02,962.1
2006-08-03,965.4
2006-08-04,964.5
2006-08-07,962.3
2006-08-08,963.3
2006-08-09,959.1
2006-08-10,957.4
2006-08-11,961.5
2006-08-14,965.6
2006-08-15,965.4
2006-08-16,964.9
2006-08-17,960.6
2006-08-18,958.2
2006-08-21,956.2
2006-08-22,956.1
2006-08-23,955.3
2006-08-24,958.9
2006-08-25,961.7
2006-08-28,963.7
2006-08-29,960.7
2006-08-30,960.9
2006-08-31,961.0
2006-09-01,960.3
2006-09-04,957.5
2006-09-05,956.4
2006-09-06,956.9
2006-09-07,956.0
2006-09-08,956.0
2006-09-11,957.2
2006-09-12,959.0
2006-09-13,958.6
2006-09-14,957.3
2006-09-15,956.0
2006-09-18,956.1
2006-09-19,951.6
2006-09-20,950.6
2006-09-21,943.9
2006-09-22,946.25
2006-09-25,943.7
2006-09-26,943.8
2006-09-27,943.3
2006-09-28,944.4
2006-09-29,945.8
2006-10-02,947.7
2006-10-03,947.7
2006-10-04,948.8
2006-10-05,948.8
2006-10-06,948.8
2006-10-09,963.4
2006-10-10,959.1
2006-10-11,957.9
2006-10-12,957.6
2006-10-13,954.7
2006-10-16,955.1
2006-10-17,954.0
2006-10-18,954.9
2006-10-19,956.9
2006-10-20,957.1
2006-10-23,959.1
2006-10-24,958.1
2006-10-25,955.5
2006-10-26,949.4
2006-10-27,947.0
2006-10-30,944.3
2006-10-31,941.9
2006-11-01,939.0
2006-11-02,938.6
2006-11-03,936.8
2006-11-06,941.9
2006-11-07,938.0
2006-11-08,934.8
2006-11-09,936.2
2006-11-10,933.7
2006-11-13,934.8
2006-11-14,936.7
2006-11-15,941.1
2006-11-16,937.3
2006-11-17,938.6
2006-11-20,935.2
2006-11-21,935.1
2006-11-22,933.6
2006-11-23,930.2
2006-11-24,931.8
2006-11-27,930.4
2006-11-28,930.5
2006-11-29,930.4
2006-11-30,929.0
2006-12-01,928.3
2006-12-04,927.3
2006-12-05,924.0
2006-12-06,915.7
2006-12-07,913.6
2006-12-08,919.9
2006-12-11,925.4
2006-12-12,922.2
2006-12-13,922.2
2006-12-14,920.75
2006-12-15,922.7
2006-12-18,926.9
2006-12-19,931.7
2006-12-20,925.5
2006-12-21,927.0
2006-12-22,928.2
2006-12-25,928.2
2006-12-26,929.7
2006-12-27,930.3
2006-12-28,929.4
2006-12-29,929.5
2007-01-01,929.5
2007-01-02,925.3
2007-01-03,925.9
2007-01-04,931.0
2007-01-05,934.0
2007-01-08,937.7
2007-01-09,938.4
2007-01-10,937.6
2007-01-11,938.6
2007-01-12,939.7
2007-01-15,938.3
2007-01-16,935.4
2007-01-17,936.6
2007-01-18,936.4
2007-01-19,936.1
2007-01-22,939.9
2007-01-23,939.9
2007-01-24,935.8
2007-01-25,935.6
2007-01-26,940.4
2007-01-29,940.1
2007-01-30,942.2
2007-01-31,941.0
2007-02-01,936.7
2007-02-02,937.0
2007-02-05,935.5
2007-02-06,932.7
2007-02-07,933.3
2007-02-08,934.8
2007-02-09,934.3
2007-02-12,937.4
2007-02-13,939.3
2007-02-14,938.1
2007-02-15,934.5
2007-02-16,936.0
2007-02-19,936.0
2007-02-20,938.1
2007-02-21,938.2
2007-02-22,938.6
2007-02-23,937.8
2007-02-26,938.5
2007-02-27,938.5
2007-02-28,941.4
2007-03-01,941.5
2007-03-02,942.7
2007-03-05,951.0
2007-03-06,947.3
2007-03-07,948.3
2007-03-08,947.6
2007-03-09,945.5
2007-03-12,943.6
2007-03-13,944.2
2007-03-14,945.9
2007-03-15,944.2
2007-03-16,944.5
2007-03-19,943.3
2007-03-20,941.4
2007-03-21,937.6
2007-03-22,937.7
2007-03-23,937.1
2007-03-26,938.0
2007-03-27,940.6
2007-03-28,940.0
2007-03-29,940.2
2007-03-30,940.6
2007-04-02,936.9
2007-04-03,936.4
2007-04-04,935.9
2007-04-05,932.8
2007-04-06,931.5
2007-04-09,932.7
2007-04-10,933.6
2007-04-11,932.0
2007-04-12,931.4
2007-04-13,928.9
2007-04-16,931.2
2007-04-17,928.4
2007-04-18,927.9
2007-04-19,928.4
2007-04-20,927.3
2007-04-23,926.1
2007-04-24,927.0
2007-04-25,926.5
2007-04-26,928.6
2007-04-27,928.8
2007-04-30,930.6
2007-05-01,930.5
2007-05-02,929.8
2007-05-03,926.7
2007-05-04,927.3
2007-05-07,922.1
2007-05-08,922.6
2007-05-09,923.3
2007-05-10,924.8
2007-05-11,926.4
2007-05-14,923.8
2007-05-15,924.1
2007-05-16,923.5
2007-05-17,927.9
2007-05-18,933.7
2007-05-21,929.8
2007-05-22,930.0
2007-05-23,931.1
2007-05-24,931.1
2007-05-25,928.0
2007-05-28,928.5
2007-05-29,927.3
2007-05-30,930.7
2007-05-31,927.5
2007-06-01,928.1
2007-06-04,927.6
2007-06-05,926.7
2007-06-06,926.8
2007-06-07,926.5
2007-06-08,930.7
2007-06-11,932.3
2007-06-12,929.2
2007-06-13,931.1
2007-06-14,929.6
2007-06-15,927.8
2007-06-18,928.0
2007-06-19,927.4
2007-06-20,927.5
2007-06-21,926.5
2007-06-22,927.8
2007-06-25,926.2
2007-06-26,926.0
2007-06-27,927.4
2007-06-28,926.5
2007-06-29,923.5
2007-07-02,921.3
2007-07-03,917.7
2007-07-04,919.6
2007-07-05,921.8
2007-07-06,919.3
2007-07-09,920.6
2007-07-10,919.6
2007-07-11,918.9
2007-07-12,917.9
2007-07-13,916.7
2007-07-16,917.8
2007-07-17,917.8
2007-07-18,915.9
2007-07-19,915.6
2007-07-20,914.8
2007-07-23,914.9
2007-07-24,913.8
2007-07-25,913.6
2007-07-26,918.0
2007-07-27,921.5
2007-07-30,923.0
2007-07-31,919.1
2007-08-01,924.9
2007-08-02,922.6
2007-08-03,922.6
2007-08-06,923.2
2007-08-07,922.6
2007-08-08,923.7
2007-08-09,922.7
2007-08-10,931.5
2007-08-13,929.0
2007-08-14,932.0
2007-08-15,932.0
2007-08-16,945.9
2007-08-17,950.2
2007-08-20,942.7
2007-08-21,943.2
2007-08-22,943.8
2007-08-23,941.4
2007-08-24,941.4
2007-08-27,938.3
2007-08-28,939.4
2007-08-29,941.6
2007-08-30,940.0
2007-08-31,938.0
2007-09-03,937.1
2007-09-04,938.8
2007-09-05,937.8
2007-09-06,938.8
2007-09-07,937.8
2007-09-10,939.0
2007-09-11,935.8
2007-09-12,932.0
2007-09-13,931.1
2007-09-14,928.1
2007-09-17,928.0
2007-09-18,930.4
2007-09-19,926.3
2007-09-20,922.7
2007-09-21,920.8
2007-09-24,920.8
2007-09-25,920.8
2007-09-26,920.5
2007-09-27,919.8
2007-09-28,914.9
2007-10-01,913.2
2007-10-02,913.4
2007-10-03,913.4
2007-10-04,916.1
2007-10-05,915.8
2007-10-08,914.2
2007-10-09,918.1
2007-10-10,916.1
2007-10-11,916.9
2007-10-12,918.0
2007-10-15,916.7
2007-10-16,917.1
2007-10-17,918.0
2007-10-18,917.2
2007-10-19,915.4
2007-10-22,916.8
2007-10-23,917.7
2007-10-24,917.6
2007-10-25,916.2
2007-10-26,908.9
2007-10-29,906.4
2007-10-30,906.6
2007-10-31,900.3
2007-11-01,903.1
2007-11-02,906.5
2007-11-05,907.5
2007-11-06,907.4
2007-11-07,905.8
2007-11-08,907.0
2007-11-09,906.4
2007-11-12,911.0
2007-11-13,918.4
2007-11-14,913.2
2007-11-15,915.0
2007-11-16,917.1
2007-11-19,918.7
2007-11-20,921.9
2007-11-21,928.5
2007-11-22,933.0
2007-11-23,930.3
2007-11-26,929.0
2007-11-27,928.9
2007-11-28,931.2
2007-11-29,928.4
2007-11-30,920.8
2007-12-03,924.7
2007-12-04,922.3
2007-12-05,922.8
2007-12-06,921.7
2007-12-07,918.9
2007-12-10,923.4
2007-12-11,923.6
2007-12-12,926.2
2007-12-13,924.5
2007-12-14,929.7
2007-12-17,933.4
2007-12-18,939.1
2007-12-19,939.2
2007-12-20,943.3
2007-12-21,940.3
2007-12-24,939.2
2007-12-25,939.2
2007-12-26,938.6
2007-12-27,940.0
2007-12-28,935.7
2007-12-31,935.7
2008-01-01,935.8
2008-01-02,936.7
2008-01-03,936.2
2008-01-04,938.2
2008-01-07,940.2
2008-01-08,939.1
2008-01-09,937.0
2008-01-10,937.3
2008-01-11,937.3
2008-01-14,937.1
2008-01-15,935.2
2008-01-16,939.7
2008-01-17,945.1
2008-01-18,942.6
2008-01-21,948.2
2008-01-22,953.6
2008-01-23,952.5
2008-01-24,948.9
2008-01-25,946.3
2008-01-28,949.4
2008-01-29,944.1
2008-01-30,944.2
2008-01-31,943.5
2008-02-01,943.9
2008-02-04,942.3
2008-02-05,943.1
2008-02-06,941.4
2008-02-07,941.3
2008-02-08,941.1
2008-02-11,945.0
2008-02-12,945.1
2008-02-13,945.5
2008-02-14,945.0
2008-02-15,944.7
2008-02-18,945.1
2008-02-19,943.6
2008-02-20,945.8
2008-02-21,948.2
2008-02-22,948.3
2008-02-25,946.6
2008-02-26,946.9
2008-02-27,940.8
2008-02-28,936.4
2008-02-29,938.7
2008-03-03,946.6
2008-03-04,946.7
2008-03-05,947.9
2008-03-06,949.4
2008-03-07,957.3
2008-03-10,965.0
2008-03-11,969.7
2008-03-12,971.1
2008-03-13,982.0
2008-03-14,997.0
2008-03-17,1023.9
2008-03-18,1009.2
2008-03-19,1009.1
2008-03-20,1009.1
2008-03-21,1002.9
2008-03-24,996.9
2008-03-25,975.8
2008-03-26,986.2
2008-03-27,987.2
2008-03-28,992.7
2008-03-31,990.0
2008-04-01,983.5
2008-04-02,974.3
2008-04-03,975.2
2008-04-04,973.5
2008-04-07,974.6
2008-04-08,975.7
2008-04-09,975.8
2008-04-10,976.1
2008-04-11,975.4
2008-04-14,979.3
2008-04-15,986.5
2008-04-16,989.25
2008-04-17,991.5
2008-04-18,997.55
2008-04-21,991.2
2008-04-22,996.8
2008-04-23,990.7
2008-04-24,996.0
2008-04-25,995.5
2008-04-28,996.2
2008-04-29,1003.75
2008-04-30,1002.75
2008-05-01,1009.0
2008-05-02,1009.75
2008-05-05,1006.25
2008-05-06,1007.0
2008-05-07,1032.5
2008-05-08,1040.25
2008-05-09,1043.9
2008-05-12,1041.5
2008-05-13,1045.25
2008-05-14,1047.25
2008-05-15,1041.0
2008-05-16,1037.0
2008-05-19,1037.75
2008-05-20,1050.25
2008-05-21,1036.25
2008-05-22,1039.25
2008-05-23,1045.5
2008-05-26,1048.4
2008-05-27,1045.75
2008-05-28,1031.75
2008-05-29,1035.25
2008-05-30,1028.0
2008-06-02,1033.5
2008-06-03,1011.75
2008-06-04,1023.0
2008-06-05,1023.5
2008-06-06,1031.0
2008-06-09,1033.25
2008-06-10,1026.75
2008-06-11,1030.0
2008-06-12,1033.5
2008-06-13,1044.0
2008-06-16,1043.25
2008-06-17,1018.5
2008-06-18,1024.5
2008-06-19,1032.25
2008-06-20,1030.5
2008-06-23,1023.75
2008-06-24,1028.75
2008-06-25,1034.5
2008-06-26,1042.5
2008-06-27,1043.0
2008-06-30,1050.75
2008-07-01,1048.75
2008-07-02,1036.75
2008-07-03,1044.5
2008-07-04,1048.6
2008-07-07,1039.25
2008-07-08,1026.0
2008-07-09,1004.7
2008-07-10,1002.8
2008-07-11,1002.25
2008-07-14,1004.45
2008-07-15,1007.9
2008-07-16,1006.5
2008-07-17,1008.25
2008-07-18,1013.0
2008-07-21,1018.75
2008-07-22,1017.0
2008-07-23,1009.0
2008-07-24,1009.75
2008-07-25,1007.25
2008-07-28,1005.75
2008-07-29,1004.0
2008-07-30,1014.25
2008-07-31,1012.0
2008-08-01,1015.75
2008-08-04,1017.25
2008-08-05,1013.75
2008-08-06,1015.5
2008-08-07,1016.0
2008-08-08,1029.0
2008-08-11,1029.0
2008-08-12,1033.5
2008-08-13,1039.5
2008-08-14,1039.5
2008-08-15,1039.25
2008-08-18,1038.25
2008-08-19,1053.0
2008-08-20,1043.5
2008-08-21,1049.5
2008-08-22,1063.25
2008-08-25,1075.5
2008-08-26,1086.25
2008-08-27,1084.0
2008-08-28,1084.75
2008-08-29,1089.0
2008-09-01,1115.75
2008-09-02,1131.25
2008-09-03,1147.9
2008-09-04,1130.5
2008-09-05,1117.3
2008-09-08,1080.3
2008-09-09,1094.75
2008-09-10,1091.25
2008-09-11,1106.0
2008-09-12,1106.5
2008-09-15,1111.0
2008-09-16,1158.3
2008-09-17,1115.4
2008-09-18,1152.4
2008-09-19,1139.4
2008-09-22,1134.4
2008-09-23,1146.5
2008-09-24,1153.5
2008-09-25,1157.4
2008-09-26,1160.1
2008-09-29,1185.0
2008-09-30,1206.3
2008-10-01,1187.2
2008-10-02,1222.9
2008-10-03,1220.9
2008-10-06,1267.4
2008-10-07,1328.4
2008-10-08,1394.0
2008-10-09,1381.4
2008-10-10,1306.4
2008-10-13,1238.4
2008-10-14,1205.6
2008-10-15,1237.5
2008-10-16,1369.5
2008-10-17,1333.3
2008-10-20,1308.0
2008-10-21,1319.5
2008-10-22,1361.5
2008-10-23,1401.5
2008-10-24,1424.5
2008-10-27,1457.75
2008-10-28,1455.1
2008-10-29,1387.5
2008-10-30,1237.0
2008-10-31,1274.5
2008-11-03,1262.0
2008-11-04,1267.5
2008-11-05,1266.3
2008-11-06,1330.8
2008-11-07,1322.5
2008-11-10,1327.5
2008-11-11,1326.5
2008-11-12,1354.5
2008-11-13,1390.0
2008-11-14,1399.3
2008-11-17,1406.9
2008-11-18,1447.4
2008-11-19,1445.9
2008-11-20,1496.0
2008-11-21,1493.3
2008-11-24,1507.9
2008-11-25,1501.4
2008-11-26,1477.3
2008-11-27,1475.4
2008-11-28,1468.0
2008-12-01,1439.4
2008-12-02,1463.0
2008-12-03,1467.8
2008-12-04,1481.0
2008-12-05,1474.5
2008-12-08,1447.0
2008-12-09,1430.0
2008-12-10,1393.0
2008-12-11,1354.5
2008-12-12,1369.0
2008-12-15,1360.9
2008-12-16,1347.4
2008-12-17,1324.0
2008-12-18,1285.0
2008-12-19,1282.0
2008-12-22,1308.0
2008-12-23,1331.0
2008-12-24,1304.3
2008-12-25,1304.3
2008-12-26,1298.9
2008-12-29,1262.0
2008-12-30,1257.4
2008-12-31,1262.0
2009-01-01,1262.0
2009-01-02,1316.5
2009-01-05,1309.0
2009-01-06,1307.0
2009-01-07,1292.3
2009-01-08,1328.25
2009-01-09,1345.5
2009-01-12,1349.0
2009-01-13,1353.0
2009-01-14,1353.0
2009-01-15,1391.5
2009-01-16,1351.5
2009-01-19,1357.0
2009-01-20,1364.0
2009-01-21,1368.0
2009-01-22,1374.0
2009-01-23,1390.8
2009-01-26,1390.8
2009-01-27,1390.0
2009-01-28,1369.0
2009-01-29,1369.0
2009-01-30,1380.0
2009-02-02,1390.0
2009-02-03,1394.5
2009-02-04,1378.4
2009-02-05,1371.0
2009-02-06,1365.7
2009-02-09,1374.0
2009-02-10,1388.0
2009-02-11,1390.0
2009-02-12,1394.0
2009-02-13,1403.5
2009-02-16,1427.2
2009-02-17,1454.8
2009-02-18,1459.0
2009-02-19,1480.7
2009-02-20,1519.5
2009-02-23,1495.5
2009-02-24,1516.0
2009-02-25,1515.7
2009-02-26,1516.9
2009-02-27,1532.7
2009-03-02,1570.1
2009-03-03,1551.2
2009-03-04,1550.8
2009-03-05,1567.2
2009-03-06,1544.0
2009-03-09,1541.0
2009-03-10,1501.0
2009-03-11,1466.0
2009-03-12,1492.0
2009-03-13,1481.2
2009-03-16,1435.0
2009-03-17,1415.75
2009-03-18,1409.0
2009-03-19,1392.0
2009-03-20,1396.5
2009-03-23,1382.9
2009-03-24,1381.9
2009-03-25,1355.6
2009-03-26,1326.8
2009-03-27,1344.0
2009-03-30,1391.9
2009-03-31,1372.3
2009-04-01,1366.0
2009-04-02,1329.5
2009-04-03,1335.5
2009-04-06,1304.5
2009-04-07,1317.5
2009-04-08,1349.5
2009-04-09,1316.0
2009-04-10,1328.0
2009-04-13,1324.0
2009-04-14,1319.5
2009-04-15,1333.0
2009-04-16,1331.0
2009-04-17,1327.0
2009-04-20,1330.0
